"sex","age","age_cat","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_jail_in","c_jail_out","c_charge_degree","c_charge_desc","is_recid","decile_score","score_text","c_charge_violent","c_time_in_jail"
"Male",28,"25 - 45","African-American",0,0,0,4,-1,1,2014-03-16 12:37:52,2014-03-17 01:55:29,"M","Battery",1,2,"Low","V",1
"Male",58,"Greater than 45","African-American",0,0,0,0,-1,2,2013-01-12 03:18:57,2013-01-13 12:41:21,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",1
"Male",34,"25 - 45","Hispanic",0,0,0,3,-6,6,2013-07-17 03:59:03,2013-07-22 09:39:53,"M","Battery",0,2,"Low","V",5
"Male",35,"25 - 45","Hispanic",0,0,0,0,-1,1,2013-11-28 03:27:24,2013-12-02 05:03:28,"M","DUI Level 0.15 Or Minor In Veh",0,3,"Low","N",4
"Male",22,"Less than 25","Other",0,0,1,0,-1,1,2013-08-20 05:01:29,2013-08-21 07:51:21,"F","Grand Theft in the 3rd Degree",0,3,"Low","N",1
"Male",51,"Greater than 45","Caucasian",0,0,0,0,0,0,2013-01-19 08:44:14,2013-01-20 01:33:04,"M","Viol Prot Injunc Repeat Viol",0,1,"Low","N",1
"Male",50,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-09-24 09:28:28,2014-10-01 10:45:21,"M","Battery",0,2,"Low","V",7
"Male",32,"25 - 45","Hispanic",0,0,0,1,0,0,2014-02-25 04:17:29,2014-02-25 08:55:45,"F","Grand Theft in the 3rd Degree",0,3,"Low","N",0
"Male",25,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-10-11 06:21:59,2013-10-13 07:53:41,"F","Possession Of Heroin",0,6,"Medium","N",2
"Female",24,"Less than 25","African-American",0,0,0,1,-13,13,2014-07-05 04:41:51,2014-07-06 02:00:08,"M","Battery",0,6,"Medium","V",1
"Female",46,"Greater than 45","Caucasian",0,0,0,0,0,0,2014-03-10 04:52:56,2014-03-10 08:40:21,"M","DUI Property Damage/Injury",0,1,"Low","N",0
"Male",41,"25 - 45","Caucasian",0,0,0,14,-1,1,2014-02-18 05:08:24,2014-02-24 12:18:30,"F","Possession Burglary Tools",1,6,"Medium","N",6
"Male",50,"Greater than 45","African-American",0,0,0,3,-1,1,2013-02-02 09:08:31,2013-02-03 06:57:55,"M","Battery",0,3,"Low","V",1
"Male",30,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-12-16 10:45:49,2014-01-14 10:17:39,"F","Burglary Unoccupied Dwelling",0,5,"Medium","N",29
"Male",59,"Greater than 45","African-American",0,0,0,1,-1,1,2013-01-08 07:37:28,2013-01-09 12:43:37,"F","Possession of Cocaine",0,1,"Low","N",1
"Female",21,"Less than 25","Caucasian",0,0,2,0,0,0,2013-02-21 05:16:18,2013-02-21 09:22:51,"F","Possession of Cocaine",0,6,"Medium","N",0
"Male",36,"25 - 45","Caucasian",0,0,0,0,0,0,2013-01-01 07:58:34,2013-02-06 11:17:21,"F","Unauth Poss ID Card or DL",0,1,"Low","N",36
"Male",37,"25 - 45","African-American",1,0,1,12,-1,1,2013-05-18 08:27:45,2013-05-19 01:14:43,"M","Disorderly Intoxication",1,9,"High","N",1
"Male",43,"25 - 45","African-American",0,0,0,0,-1,1,2014-03-28 09:13:42,2014-03-29 10:09:02,"F","Deliver Cannabis",0,4,"Low","N",1
"Female",43,"25 - 45","African-American",0,0,0,0,-1,1,2013-04-30 03:49:28,2013-05-01 10:14:34,"M","Battery",0,1,"Low","V",1
"Male",29,"25 - 45","Other",0,0,0,1,-1,1,2014-09-03 06:32:23,2014-09-05 04:24:20,"F","arrest case no charge",0,1,"Low","O",2
"Male",28,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-03-29 11:03:56,2013-03-30 08:06:57,"F","Crim Use of Personal ID Info",0,3,"Low","N",1
"Male",60,"Greater than 45","Other",0,0,0,4,-1,1,2013-11-25 05:03:19,2013-11-26 08:38:12,"F","arrest case no charge",0,1,"Low","O",1
"Male",29,"25 - 45","Caucasian",0,0,0,1,0,1,2014-03-18 03:06:23,2014-03-18 08:25:34,"M","Battery",0,6,"Medium","V",0
"Male",31,"25 - 45","African-American",0,0,0,0,0,0,2013-09-30 04:48:28,2013-09-30 08:01:23,"M","Poss Drugs W/O A Prescription",0,2,"Low","N",0
"Female",43,"25 - 45","African-American",0,0,0,2,-17,17,2013-12-22 11:44:51,2014-01-08 10:45:35,"M","Viol Prot Injunc Repeat Viol",0,2,"Low","N",17
"Male",22,"Less than 25","Caucasian",0,0,0,0,0,1,2014-08-28 01:59:52,2014-08-28 09:13:27,"F","Uttering Forged Bills",0,6,"Medium","N",0
"Female",53,"Greater than 45","Caucasian",0,0,0,0,0,0,2014-02-06 05:04:01,2014-02-07 02:27:21,"M","Driving Under The Influence",0,1,"Low","N",1
"Female",51,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-12-18 06:55:29,2014-12-19 01:17:31,"M","Driving Under The Influence",0,2,"Low","N",1
"Male",30,"25 - 45","African-American",0,0,0,4,-1,1,2014-08-05 02:13:00,2014-08-06 02:14:42,"M","Battery",0,1,"Low","V",1
"Male",27,"25 - 45","African-American",0,0,0,3,-1,1,2014-04-25 09:15:16,2014-04-26 08:31:48,"F","arrest case no charge",1,1,"Low","O",1
"Male",52,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-12-10 06:48:24,2013-12-11 01:30:42,"M","Battery",0,1,"Low","V",1
"Male",20,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-09-10 10:25:50,2013-09-11 01:42:53,"F","Child Abuse",0,3,"Low","V",1
"Female",57,"Greater than 45","Caucasian",0,0,0,0,-3,3,2014-04-18 11:13:32,2014-04-19 01:45:46,"F","Theft of Trade Secrets",0,2,"Low","N",1
"Male",21,"Less than 25","African-American",0,0,1,0,0,1,2013-02-24 03:20:14,2013-02-25 02:11:41,"F","Possession Burglary Tools",1,8,"High","N",1
"Male",28,"25 - 45","Native American",0,0,0,2,-1,1,2013-04-25 08:44:42,2013-06-13 10:12:31,"F","Poss3,4 Methylenedioxymethcath",0,3,"Low","N",49
"Male",31,"25 - 45","African-American",0,0,0,10,-8,8,2013-05-01 10:12:11,2013-05-09 11:10:11,"F","arrest case no charge",1,6,"Medium","O",8
"Male",38,"25 - 45","Caucasian",0,0,0,2,-1,1,2013-10-12 09:25:18,2013-10-20 02:55:08,"F","Possession of Cocaine",1,5,"Medium","N",8
"Female",75,"Greater than 45","African-American",0,0,0,5,-1,1,2013-07-31 04:54:07,2013-08-01 07:43:39,"F","arrest case no charge",0,1,"Low","O",1
"Male",64,"Greater than 45","African-American",0,0,0,13,-28,28,2013-08-20 04:49:05,2013-08-21 07:35:28,"M","Possession of Cocaine",0,6,"Medium","N",1
"Male",28,"25 - 45","African-American",0,0,0,1,-1,1,2013-08-18 07:25:24,2013-08-19 09:01:42,"M","Battery",0,2,"Low","V",1
"Female",54,"Greater than 45","African-American",0,0,0,6,-1,1,2014-09-23 07:51:31,2014-09-24 01:26:49,"F","Possession of Cocaine",0,1,"Low","N",1
"Male",23,"Less than 25","African-American",1,0,0,2,0,0,2013-05-23 02:31:47,2013-05-24 03:36:40,"F","Pos Cannabis W/Intent Sel/Del",1,9,"High","N",1
"Female",49,"Greater than 45","Caucasian",0,0,0,2,-1,1,2014-03-08 06:20:31,2014-03-19 01:28:37,"F","Grand Theft (Motor Vehicle)",0,6,"Medium","N",11
"Male",26,"25 - 45","African-American",0,1,0,3,-1,1,2013-02-22 04:50:04,2013-02-24 06:40:31,"M","arrest case no charge",1,6,"Medium","O",2
"Male",27,"25 - 45","Caucasian",0,1,2,5,-1,1,2014-08-10 06:58:20,2014-08-15 01:44:00,"M","Battery",0,7,"Medium","V",5
"Male",23,"Less than 25","Other",0,0,0,1,-14,14,2013-03-27 01:33:44,2013-03-28 08:10:12,"M","Defraud To Obtain Food/Lodg",0,6,"Medium","N",1
"Male",57,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-10-02 02:21:50,2013-10-03 08:05:30,"M","Battery",0,1,"Low","V",1
"Female",23,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-28 05:52:52,2013-10-30 12:28:17,"F","Felony Petit Theft",0,7,"Medium","N",2
"Male",27,"25 - 45","African-American",0,0,0,3,-23,282,2013-09-25 04:20:19,2013-09-26 09:32:53,"M","Leave Accd/Attend Veh/Less $50",0,7,"Medium","N",1
"Male",28,"25 - 45","Caucasian",0,0,0,1,0,0,2014-08-06 05:06:02,2014-08-06 08:45:09,"M","DUI Property Damage/Injury",0,1,"Low","N",0
"Male",42,"25 - 45","African-American",0,0,0,0,-1,1,2013-05-22 01:03:43,2013-05-23 04:44:30,"F","Driving While License Revoked",0,1,"Low","N",1
"Male",36,"25 - 45","African-American",0,0,1,16,-1,1,2014-09-04 05:00:42,2014-09-05 08:42:01,"F","Uttering Forged Bills",0,8,"High","N",1
"Male",28,"25 - 45","Caucasian",0,0,0,1,-3,3,2013-05-14 04:20:05,2013-05-17 10:53:34,"F","arrest case no charge",0,1,"Low","O",3
"Male",46,"Greater than 45","Caucasian",0,0,0,4,-5,5,2013-03-08 11:15:24,2013-03-11 03:23:55,"F","Video Voyeur-<24Y on Child >16",0,2,"Low","N",3
"Male",23,"Less than 25","African-American",0,0,0,2,-9,9,2014-11-03 03:58:47,2014-11-10 08:37:45,"F","Aggravated Assault W/Dead Weap",1,8,"High","V",7
"Male",40,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-02-11 10:39:48,2013-02-13 10:03:55,"F","Manufacture Cannabis",0,2,"Low","N",2
"Male",26,"25 - 45","African-American",0,1,0,13,-1,207,2014-05-08 12:35:57,2014-05-08 09:01:32,"M","Driving License Suspended",1,10,"High","N",0
"Male",28,"25 - 45","African-American",0,0,0,5,-1,0,2014-06-24 06:22:18,2014-06-27 09:51:57,"F","arrest case no charge",1,2,"Low","O",3
"Male",23,"Less than 25","African-American",0,0,1,5,-1,1,2013-03-06 05:57:50,2013-03-11 05:35:56,"F","Grand Theft in the 3rd Degree",1,9,"High","N",5
"Female",31,"25 - 45","Other",0,0,0,4,-1,1,2014-08-11 09:47:53,2014-08-12 09:22:09,"F","Felony Petit Theft",0,6,"Medium","N",1
"Female",32,"25 - 45","African-American",0,0,0,3,-1,1,2013-08-22 07:27:11,2013-08-23 07:18:39,"F","Retail Theft $300 2nd Offense",1,2,"Low","N",1
"Female",47,"Greater than 45","Caucasian",0,0,0,0,-3,4,2014-12-28 12:21:08,2015-01-02 08:49:21,"M","Battery on Law Enforc Officer",0,1,"Low","V",5
"Male",61,"Greater than 45","Caucasian",0,0,0,0,-4,4,2013-05-31 09:09:37,2013-06-01 08:30:27,"M","Petit Theft",0,1,"Low","N",1
"Male",20,"Less than 25","Other",0,0,0,1,-1,1,2014-08-19 05:30:20,2014-08-20 09:15:55,"F","Possession Burglary Tools",1,6,"Medium","N",1
"Female",50,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-10-30 08:09:44,2014-10-31 05:30:25,"F","Possession of Cocaine",0,2,"Low","N",1
"Male",22,"Less than 25","Hispanic",0,0,0,1,0,1,2013-03-02 12:57:44,2013-03-04 05:34:09,"M","Battery",1,7,"Medium","V",2
"Male",37,"25 - 45","Caucasian",0,0,0,11,-1,1,2013-08-23 11:47:26,2013-08-24 08:26:35,"F","Deliver Cannabis",1,9,"High","N",1
"Female",33,"25 - 45","African-American",0,0,0,1,-1,1,2013-09-24 07:19:08,2013-09-25 07:32:07,"F","arrest case no charge",0,1,"Low","O",1
"Male",43,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-07-08 05:31:41,2015-05-01 03:39:34,"F","Grand Theft in the 3rd Degree",1,2,"Low","N",297
"Male",36,"25 - 45","African-American",0,0,0,2,-2,2,2013-03-02 08:36:51,2013-03-03 08:52:32,"F","Crim Use of Personal ID Info",1,3,"Low","N",1
"Male",31,"25 - 45","Caucasian",0,0,0,0,0,1,2014-10-29 01:01:25,2014-10-29 08:31:51,"F","Poss Tetrahydrocannabinols",0,1,"Low","N",0
"Male",34,"25 - 45","African-American",0,0,0,5,-1,1,2013-09-12 05:16:21,2013-09-15 09:06:16,"M","Viol Injunct Domestic Violence",1,3,"Low","N",3
"Male",39,"25 - 45","Other",0,0,0,6,-1,1,2014-02-01 07:53:55,2014-02-27 09:58:59,"F","Burglary Unoccupied Dwelling",0,5,"Medium","N",26
"Male",37,"25 - 45","African-American",0,0,0,0,-1,1,2014-09-11 05:39:17,2014-09-20 03:34:53,"F","Driving While License Revoked",0,8,"High","N",9
"Female",24,"Less than 25","African-American",0,0,0,0,-1,1,2014-03-17 08:29:05,2014-03-18 07:50:54,"F","Uttering a Forged Instrument",1,4,"Low","N",1
"Male",32,"25 - 45","African-American",0,0,0,2,-1,1,2013-11-19 01:53:21,2013-11-20 08:27:44,"M","Battery",0,5,"Medium","V",1
"Male",28,"25 - 45","African-American",0,0,0,9,-1,1,2013-08-15 12:50:23,2013-08-17 04:14:04,"M","Battery",0,5,"Medium","V",2
"Female",52,"Greater than 45","Caucasian",0,0,0,1,-8,8,2013-10-08 04:39:44,2013-10-11 10:06:11,"F","Battery on Law Enforc Officer",0,1,"Low","V",3
"Male",28,"25 - 45","African-American",0,0,0,6,-1,1,2014-09-21 05:10:54,2014-09-26 09:57:45,"M","Battery",1,5,"Medium","V",5
"Female",23,"Less than 25","African-American",0,0,0,0,-1,1,2013-01-30 10:25:05,2013-02-01 02:10:14,"M","Battery",1,4,"Low","V",2
"Male",25,"25 - 45","Other",0,0,0,1,-1,1,2014-06-01 10:00:15,2014-06-02 08:47:40,"F","Burglary Unoccupied Dwelling",0,2,"Low","N",1
"Male",43,"25 - 45","Caucasian",0,0,0,4,0,0,2014-06-29 03:34:28,2014-07-01 05:12:10,"F","Burglary Dwelling Occupied",1,5,"Medium","V",2
"Female",26,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-11-12 09:58:59,2014-12-15 08:48:06,"F","Possession Of Heroin",0,9,"High","N",33
"Male",22,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-27 11:57:02,2013-10-28 07:35:03,"F","Possession of Cannabis",1,6,"Medium","N",1
"Male",32,"25 - 45","Hispanic",0,0,0,1,-15,15,2013-10-03 04:03:00,2013-10-06 02:04:04,"F","Aggravated Assault W/o Firearm",0,1,"Low","V",3
"Male",68,"Greater than 45","Hispanic",0,0,0,0,-3,3,2013-09-13 11:36:13,2013-09-14 07:08:11,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",1
"Male",53,"Greater than 45","Other",0,0,0,0,0,0,2013-09-03 03:51:17,2013-09-03 09:08:08,"M","Driving Under The Influence",0,1,"Low","N",0
"Male",44,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-04-15 09:54:57,2014-04-16 08:38:16,"M","Battery",0,1,"Low","V",1
"Male",22,"Less than 25","Caucasian",0,0,0,0,0,0,2013-02-19 03:51:56,2013-02-20 03:44:09,"F","Possession of Cocaine",1,5,"Medium","N",1
"Female",30,"25 - 45","Caucasian",0,0,0,1,-27,27,2013-08-14 03:54:15,2013-08-14 08:26:49,"M","Petit Theft $100- $300",0,3,"Low","N",0
"Male",28,"25 - 45","Caucasian",0,0,1,3,-1,1,2014-05-05 04:54:41,2014-05-06 09:47:49,"F","Possession of LSD",0,3,"Low","N",1
"Male",31,"25 - 45","Other",0,0,0,0,-1,1,2013-07-24 02:09:40,2013-07-24 07:18:14,"M","Battery",0,2,"Low","V",0
"Male",26,"25 - 45","African-American",0,0,0,0,0,0,2013-03-04 02:25:25,2013-03-04 01:51:09,"F","Poss3,4 Methylenedioxymethcath",1,4,"Low","N",0
"Male",51,"Greater than 45","African-American",0,0,0,0,0,0,2013-05-08 02:42:29,2013-05-09 09:51:05,"F","Possession of Cocaine",1,2,"Low","N",1
"Male",23,"Less than 25","African-American",0,0,2,3,-1,1,2013-12-11 08:58:31,2013-12-12 08:41:19,"F","Grand Theft (Motor Vehicle)",1,8,"High","N",1
"Male",28,"25 - 45","African-American",0,0,0,1,0,0,2014-03-01 02:22:04,2014-03-01 10:22:26,"F","arrest case no charge",1,1,"Low","O",0
"Male",33,"25 - 45","Asian",0,0,0,0,-1,1,2014-03-01 11:10:20,2014-03-02 07:53:27,"M","Battery",0,1,"Low","V",1
"Male",23,"Less than 25","African-American",0,0,0,0,0,1,2013-04-20 02:46:27,2013-04-21 04:15:10,"F","Deliver 3,4 Methylenediox",0,3,"Low","N",1
"Male",27,"25 - 45","African-American",0,2,0,17,0,0,2013-03-20 06:06:03,2013-03-21 09:33:58,"F","Driving While License Revoked",1,7,"Medium","N",1
"Male",27,"25 - 45","African-American",0,0,0,1,-1,1,2013-04-12 09:18:59,2013-04-13 08:25:20,"M","Burglary Unoccupied Dwelling",0,5,"Medium","N",1
"Male",39,"25 - 45","African-American",0,0,0,1,-1,1,2013-10-02 05:59:48,2013-10-03 07:59:23,"F","Possession of Cannabis",0,4,"Low","N",1
"Male",29,"25 - 45","Caucasian",0,0,0,4,-2,2,2013-01-23 09:48:25,2013-01-24 02:08:07,"F","Possession of Cocaine",0,8,"High","N",1
"Male",24,"Less than 25","Caucasian",0,0,1,2,0,0,2014-12-24 05:40:00,2014-12-25 06:39:28,"F","Aggravated Assault",0,2,"Low","V",1
"Male",26,"25 - 45","Hispanic",0,0,0,0,0,1,2013-11-19 02:17:00,2015-01-12 10:06:08,"M","Burglary Unoccupied Dwelling",0,3,"Low","N",419
"Male",31,"25 - 45","African-American",0,3,0,25,-1,1,2013-05-05 08:28:33,2013-08-31 05:37:04,"M","Resist/Obstruct W/O Violence",1,8,"High","N",118
"Male",20,"Less than 25","African-American",0,0,4,2,-1,1,2013-09-25 06:05:33,2013-09-26 09:33:04,"F","Grand Theft in the 3rd Degree",1,5,"Medium","N",1
"Male",38,"25 - 45","Caucasian",0,0,0,2,-1,1,2013-08-10 01:32:23,2013-08-11 07:07:19,"M","Battery",0,1,"Low","V",1
"Male",34,"25 - 45","African-American",0,1,0,6,-1,1,2013-08-29 06:21:11,2013-09-28 08:34:31,"F","Felony Petit Theft",0,5,"Medium","N",30
"Male",26,"25 - 45","African-American",0,0,0,5,-1,1,2013-03-27 04:00:34,2013-05-02 09:54:38,"F","Aggrav Child Abuse-Agg Battery",1,8,"High","V",36
"Male",58,"Greater than 45","Caucasian",0,0,0,0,-1,2,2014-11-09 01:15:54,2014-11-10 08:03:21,"F","Felony DUI (level 3)",0,1,"Low","V",1
"Male",33,"25 - 45","African-American",0,0,0,0,-1,1,2013-03-04 07:56:17,2013-07-24 07:34:26,"F","Burglary Conveyance Unoccup",0,10,"High","N",142
"Male",50,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-04-02 08:14:47,2013-04-03 08:17:43,"F","Agg Battery Grt/Bod/Harm",0,2,"Low","V",1
"Male",20,"Less than 25","African-American",0,0,0,2,-2,2,2014-08-13 06:45:41,2014-08-15 10:13:50,"F","Grand Theft in the 3rd Degree",0,8,"High","N",2
"Male",38,"25 - 45","Caucasian",0,0,0,1,-2,2,2013-01-16 10:21:05,2013-01-18 12:48:19,"F","arrest case no charge",0,1,"Low","O",2
"Male",49,"Greater than 45","Other",0,0,0,7,-1,0,2013-04-03 04:47:14,2013-04-07 02:54:34,"F","Agg Fleeing and Eluding",1,3,"Low","N",4
"Male",32,"25 - 45","African-American",0,0,0,0,-1,1,2013-04-06 10:24:59,2013-04-07 01:32:06,"M","Possession of Cannabis",0,4,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,3,-1,1,2013-12-23 04:40:58,2015-03-24 06:31:56,"F","Grand Theft in the 3rd Degree",0,8,"High","N",456
"Male",38,"25 - 45","African-American",0,0,0,3,0,1,2013-04-13 01:46:54,2013-04-14 07:38:52,"F","Felony Battery w/Prior Convict",0,5,"Medium","V",1
"Female",35,"25 - 45","African-American",0,0,0,4,-24,24,2014-08-22 11:33:14,2014-08-23 02:17:51,"F","Pos Cannabis W/Intent Sel/Del",0,6,"Medium","N",1
"Female",29,"25 - 45","Other",0,0,0,0,-1,1,2014-09-09 02:01:49,2014-09-10 01:57:44,"M","Battery",0,2,"Low","V",1
"Female",49,"Greater than 45","African-American",0,0,0,25,-1,1,2014-12-04 04:07:50,2014-12-14 03:36:59,"F","Felony Petit Theft",1,10,"High","N",10
"Male",24,"Less than 25","Other",0,0,0,0,-1,1,2013-04-08 08:55:48,2013-04-09 10:21:22,"F","Failure To Return Hired Vehicle",0,3,"Low","N",1
"Male",56,"Greater than 45","African-American",0,0,0,0,-1,1,2013-04-21 01:36:24,2013-04-22 01:00:45,"M","Battery",0,2,"Low","V",1
"Male",40,"25 - 45","Hispanic",0,0,0,2,-5,5,2014-12-12 06:48:01,2014-12-13 07:19:10,"M","Solicit ProstitutionViolation",0,1,"Low","N",1
"Male",51,"Greater than 45","Caucasian",0,0,0,8,-1,1,2013-02-11 02:29:42,2013-02-12 08:09:17,"F","Possession of Cocaine",1,5,"Medium","N",1
"Female",49,"Greater than 45","African-American",0,0,0,1,-15,15,2014-07-15 01:08:35,2014-07-16 09:34:50,"F","arrest case no charge",0,1,"Low","O",1
"Female",30,"25 - 45","Hispanic",0,0,0,3,-1,1,2014-09-30 01:56:49,2014-10-01 02:05:33,"M","Battery",1,3,"Low","V",1
"Male",36,"25 - 45","African-American",0,0,0,1,0,0,2013-08-19 05:01:46,2013-08-19 07:34:52,"M","Driving Under The Influence",0,1,"Low","N",0
"Female",36,"25 - 45","Caucasian",0,0,0,3,-27,27,2014-01-15 10:03:50,2014-02-11 10:54:01,"F","arrest case no charge",1,6,"Medium","O",27
"Male",25,"25 - 45","Other",0,0,0,2,-1,1,2014-09-29 03:08:34,2014-10-01 11:50:27,"M","Battery",0,3,"Low","V",2
"Male",26,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-04-04 10:35:20,2013-04-05 01:26:38,"F","Possession of Cannabis",0,3,"Low","N",1
"Female",22,"Less than 25","African-American",0,0,0,3,-1,1,2014-06-20 02:28:14,2014-06-27 05:43:20,"F","Grand Theft in the 3rd Degree",0,10,"High","N",7
"Male",37,"25 - 45","African-American",0,0,0,1,-3,3,2014-01-10 09:06:32,2014-01-11 01:36:08,"M","Driving License Suspended",1,7,"Medium","N",1
"Male",49,"Greater than 45","African-American",0,0,0,1,0,0,2013-02-10 02:43:29,2013-03-07 01:58:42,"F","Felony Battery (Dom Strang)",0,1,"Low","V",25
"Male",35,"25 - 45","Other",0,0,0,1,-1,1,2014-04-24 05:36:56,2014-04-25 09:26:44,"F","S/M/D/P/W/I Sch 1a,1b,1d,2a,2b",0,1,"Low","N",1
"Male",30,"25 - 45","Caucasian",0,1,1,3,-1,1,2013-03-04 02:15:12,2013-05-08 10:08:45,"F","Tampering with a Victim",0,3,"Low","N",65
"Male",29,"25 - 45","African-American",0,0,0,9,-1,1,2014-06-05 09:12:54,2014-06-07 04:01:04,"F","arrest case no charge",0,9,"High","O",2
"Male",25,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-08-25 09:59:51,2014-08-27 09:29:23,"F","arrest case no charge",0,2,"Low","O",2
"Male",34,"25 - 45","Caucasian",0,0,0,1,-14,15,2014-02-10 02:20:42,2014-02-11 09:23:53,"M","Battery",0,5,"Medium","V",1
"Male",28,"25 - 45","African-American",0,0,0,3,0,1,2014-01-13 12:15:45,2014-01-13 02:23:15,"M","Criminal Mischief Damage <$200",1,3,"Low","N",0
"Male",53,"Greater than 45","African-American",0,0,0,4,-4,4,2013-08-31 09:11:48,2013-09-02 08:18:28,"F","Possession of Cocaine",0,7,"Medium","N",2
"Female",27,"25 - 45","African-American",0,1,0,10,-1,1,2013-02-21 07:04:51,2013-03-08 05:36:47,"F","arrest case no charge",1,9,"High","O",15
"Female",52,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-10-18 03:53:27,2015-02-13 04:00:30,"F","Felony Petit Theft",1,2,"Low","N",118
"Male",40,"25 - 45","African-American",0,1,1,24,-1,1,2014-02-08 04:41:57,2014-02-09 07:16:35,"M","Battery",1,8,"High","V",1
"Male",37,"25 - 45","Caucasian",0,0,0,1,-9,9,2013-11-05 05:01:02,2013-11-06 01:55:26,"M","Battery",0,2,"Low","V",1
"Male",27,"25 - 45","Caucasian",0,0,0,0,0,0,2013-04-12 01:52:14,2013-04-24 04:49:29,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",12
"Male",44,"25 - 45","Other",0,0,0,0,0,0,2013-09-21 03:26:52,2013-09-23 09:17:16,"M","Battery",0,1,"Low","V",2
"Female",23,"Less than 25","African-American",0,0,0,0,-1,1,2014-03-16 05:57:44,2014-04-25 04:28:12,"F","Aggravated Assault W/Dead Weap",0,5,"Medium","V",40
"Female",61,"Greater than 45","Caucasian",0,0,0,2,-20,20,2014-03-22 10:20:22,2014-04-11 03:52:36,"M","Aggravated Assault W/Dead Weap",0,1,"Low","V",20
"Male",36,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-07-08 05:36:18,2014-10-16 01:32:09,"F","Grand Theft in the 3rd Degree",0,5,"Medium","N",100
"Male",25,"25 - 45","African-American",0,0,0,1,0,1,2013-01-11 12:35:37,2013-01-11 01:14:09,"F","Possession of Cocaine",0,6,"Medium","N",0
"Male",61,"Greater than 45","Caucasian",0,0,0,3,0,0,2014-09-22 07:01:15,2014-09-23 03:26:36,"M","Battery",1,2,"Low","V",1
"Male",23,"Less than 25","African-American",0,0,0,2,-1,1,2013-02-03 05:45:03,2013-02-08 11:19:06,"M","Battery",0,7,"Medium","V",5
"Male",30,"25 - 45","Other",0,0,0,0,0,0,2014-07-26 01:20:26,2014-07-28 03:32:21,"F","Felony Battery (Dom Strang)",0,2,"Low","V",2
"Male",25,"25 - 45","African-American",0,0,0,3,-1,1,2013-03-20 08:10:51,2014-11-13 06:59:17,"F","Pos Cannabis W/Intent Sel/Del",0,10,"High","N",603
"Male",25,"25 - 45","African-American",0,0,0,1,-1,1,2013-02-08 11:08:45,2013-02-09 09:12:11,"F","Grand Theft in the 3rd Degree",1,2,"Low","N",1
"Female",28,"25 - 45","Caucasian",0,0,0,6,-1,1,2013-02-25 12:29:56,2013-03-28 09:21:23,"M","Petit Theft",1,10,"High","N",31
"Male",44,"25 - 45","Hispanic",0,0,0,8,-19,19,2014-08-08 11:41:02,2014-08-26 09:57:16,"F","arrest case no charge",0,5,"Medium","O",18
"Male",29,"25 - 45","African-American",0,0,0,1,0,0,2014-05-21 02:31:07,2014-05-23 01:56:21,"M","Battery",1,2,"Low","V",2
"Male",19,"Less than 25","African-American",0,0,0,0,-1,1,2014-11-10 08:39:40,2014-11-11 01:30:02,"M","Driving Under The Influence",0,4,"Low","N",1
"Male",49,"Greater than 45","African-American",0,0,0,1,0,0,2013-03-13 01:26:25,2013-04-01 09:47:06,"F","Resist Officer w/Violence",1,3,"Low","V",19
